ID_LOG,TIMESTAMP_DECISAO,COMANDO_BOMBA,FONTE_DECISAO,CONDICAO_METEO_DESC,UMIDADE_AR_API,TEMPERATURA_API,ID_TEMPO_API
9510,2025-06-03 01:53:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,76.61,16.64,259
9511,2025-06-03 02:45:36.000,DESLIGAR_BOMBA,Sintetico,Nublado,70.31,9.73,388
9512,2025-06-03 03:38:09.600,LIGAR_BOMBA,Sintetico,Nublado,77.35,13.47,372
9513,2025-06-03 04:30:43.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.27,12.52,527
9514,2025-06-03 05:23:16.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.03,13.06,240
9515,2025-06-03 06:15:50.400,DESLIGAR_BOMBA,Sintetico,Nublado,70.29,9.75,452
9516,2025-06-03 07:08:24.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.03,12.32,339
9517,2025-06-03 08:00:57.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.85,14.28,445
9518,2025-06-03 08:53:31.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.07,14.44,499
9519,2025-06-03 09:46:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.17,13.27,529
9520,2025-06-03 10:38:38.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,86.74,12.42,757
9521,2025-06-03 11:31:12.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.4,10.44,456
9522,2025-06-03 12:23:45.600,DESLIGAR_BOMBA,Sintetico,Nublado,79.33,12.04,734
9523,2025-06-03 13:16:19.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.41,13.49,243
9524,2025-06-03 14:08:52.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.46,12.97,369
9525,2025-06-03 15:01:26.400,DESLIGAR_BOMBA,Sintetico,Nublado,80.72,13.94,521
9526,2025-06-03 15:54:00.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.56,15.51,517
9527,2025-06-03 16:46:33.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,75.08,11.9,588
9528,2025-06-03 17:39:07.200,DESLIGAR_BOMBA,Sintetico,Nublado,78.71,14.77,359
9529,2025-06-03 18:31:40.800,DESLIGAR_BOMBA,Sintetico,Nublado,78.04,11.82,419
9530,2025-06-03 19:24:14.400,DESLIGAR_BOMBA,Sintetico,Chuvoso,87.26,10.01,578
9531,2025-06-03 20:16:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,71.85,13.4,605
9532,2025-06-03 21:09:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,72.36,13.18,773
9533,2025-06-03 22:01:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,75.34,15.77,559
9534,2025-06-03 22:54:28.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.9,11.8,293
9535,2025-06-03 23:47:02.400,DESLIGAR_BOMBA,Sintetico,Nublado,70.68,10.11,663
9536,2025-06-04 00:39:36.000,DESLIGAR_BOMBA,Sintetico,Nublado,79.82,12.13,238
9537,2025-06-04 01:32:09.600,LIGAR_BOMBA,Sintetico,Nublado,70.75,13.62,643
9538,2025-06-04 02:24:43.200,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.22,8.82,733
9539,2025-06-04 03:17:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.49,12.99,232
9540,2025-06-04 04:09:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,76.33,12.61,582
9541,2025-06-04 05:02:24.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.91,12.95,319
9542,2025-06-04 05:54:57.600,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.47,13.09,779
9543,2025-06-04 06:47:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,70.6,16.91,725
9544,2025-06-04 07:40:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,76.23,12.21,519
9545,2025-06-04 08:32:38.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.94,16.5,376
9546,2025-06-04 09:25:12.000,DESLIGAR_BOMBA,Sintetico,Nublado,82.24,10.75,307
9547,2025-06-04 10:17:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,77.89,13.7,297
9548,2025-06-04 11:10:19.200,DESLIGAR_BOMBA,Sintetico,Nublado,83.92,9.59,251
9549,2025-06-04 12:02:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.56,10.52,715
9550,2025-06-04 12:55:26.400,DESLIGAR_BOMBA,Sintetico,Nublado,74.8,10.6,350
9551,2025-06-04 13:48:00.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.56,11.16,245
9552,2025-06-04 14:40:33.600,LIGAR_BOMBA,Sintetico,Nublado,71.31,15.01,290
9553,2025-06-04 15:33:07.200,DESLIGAR_BOMBA,Sintetico,Nublado,74.5,10.79,219
9554,2025-06-04 16:25:40.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,77.11,11.92,753
9555,2025-06-04 17:18:14.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.17,17.09,752
9556,2025-06-04 18:10:48.000,DESLIGAR_BOMBA,Sintetico,Nublado,77.2,11.53,608
9557,2025-06-04 19:03:21.600,DESLIGAR_BOMBA,Sintetico,Nublado,78.86,14.82,760
9558,2025-06-04 19:55:55.200,DESLIGAR_BOMBA,Sintetico,Nublado,84.94,13.16,662
9559,2025-06-04 20:48:28.800,DESLIGAR_BOMBA,Sintetico,Nublado,81.51,14.52,585
9560,2025-06-04 21:41:02.400,LIGAR_BOMBA,Sintetico,Nublado,71.39,15.21,366
9561,2025-06-04 22:33:36.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.89,13.65,702
9562,2025-06-04 23:26:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,72.9,16.01,256
9563,2025-06-05 00:18:43.200,DESLIGAR_BOMBA,Sintetico,Nublado,79.52,12.33,677
9564,2025-06-05 01:11:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.5,12.22,592
9565,2025-06-05 02:03:50.400,DESLIGAR_BOMBA,Sintetico,Nublado,70.31,10.69,738
9566,2025-06-05 02:56:24.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,89.4,12.42,442
9567,2025-06-05 03:48:57.600,LIGAR_BOMBA,Sintetico,Nublado,71.71,12.14,323
9568,2025-06-05 04:41:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,79.25,14.05,599
9569,2025-06-05 05:34:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,89.07,12.06,649
9570,2025-06-05 06:26:38.400,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.72,13.02,770
9571,2025-06-05 07:19:12.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.65,12.75,692
9572,2025-06-05 08:11:45.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,86.78,14.13,213
9573,2025-06-05 09:04:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,77.81,15.2,279
9574,2025-06-05 09:56:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.5,10.78,553
9575,2025-06-05 10:49:26.400,DESLIGAR_BOMBA,Sintetico,Chuvoso,87.83,8.36,538
9576,2025-06-05 11:42:00.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.8,13.51,552
9577,2025-06-05 12:34:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,73.17,13.0,382
9578,2025-06-05 13:27:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,76.19,15.55,586
9579,2025-06-05 14:19:40.800,DESLIGAR_BOMBA,Sintetico,Nublado,81.02,15.06,579
9580,2025-06-05 15:12:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,84.81,9.53,513
9581,2025-06-05 16:04:48.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,83.02,14.31,772
9582,2025-06-05 16:57:21.600,DESLIGAR_BOMBA,Sintetico,Nublado,76.36,10.58,765
9583,2025-06-05 17:49:55.200,LIGAR_BOMBA,Sintetico,Nublado,72.93,13.06,725
9584,2025-06-05 18:42:28.800,LIGAR_BOMBA,Sintetico,Nublado,72.9,14.5,680
9585,2025-06-05 19:35:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,77.85,12.81,241
9586,2025-06-05 20:27:36.000,DESLIGAR_BOMBA,Sintetico,Nublado,73.24,10.12,351
9587,2025-06-05 21:20:09.600,DESLIGAR_BOMBA,Sintetico,Nublado,71.73,9.32,207
9588,2025-06-05 22:12:43.200,DESLIGAR_BOMBA,Sintetico,Nublado,70.14,11.07,419
9589,2025-06-05 23:05:16.800,LIGAR_BOMBA,Sintetico,Nublado,73.94,13.49,294
9590,2025-06-05 23:57:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,77.01,17.08,615
9591,2025-06-06 00:50:24.000,DESLIGAR_BOMBA,Sintetico,Nublado,71.07,9.26,232
9592,2025-06-06 01:42:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,77.29,15.75,426
9593,2025-06-06 02:35:31.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.24,13.48,745
9594,2025-06-06 03:28:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,75.22,14.76,537
9595,2025-06-06 04:20:38.400,LIGAR_BOMBA,Sintetico,Nublado,72.93,12.42,594
9596,2025-06-06 05:13:12.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,83.94,11.96,668
9597,2025-06-06 06:05:45.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.66,17.08,545
9598,2025-06-06 06:58:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,77.39,15.37,298
9599,2025-06-06 07:50:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.37,14.17,785
9600,2025-06-06 08:43:26.400,LIGAR_BOMBA,Sintetico,Nublado,77.92,12.68,338
9601,2025-06-06 09:36:00.000,DESLIGAR_BOMBA,Sintetico,Nublado,73.91,10.04,662
9602,2025-06-06 10:28:33.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.22,15.04,659
9603,2025-06-06 11:21:07.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.09,11.91,326
9604,2025-06-06 12:13:40.800,DESLIGAR_BOMBA,Sintetico,Nublado,78.26,13.27,746
9605,2025-06-06 13:06:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,70.28,16.66,488
9606,2025-06-06 13:58:48.000,DESLIGAR_BOMBA,Sintetico,Nublado,83.81,11.75,604
9607,2025-06-06 14:51:21.600,DESLIGAR_BOMBA,Sintetico,Chuvoso,87.79,9.61,646
9608,2025-06-06 15:43:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,75.91,16.49,462
9609,2025-06-06 16:36:28.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,87.05,11.1,612
9610,2025-06-06 17:29:02.400,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.15,12.17,561
9611,2025-06-06 18:21:36.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,87.68,10.04,519
9612,2025-06-06 19:14:09.600,LIGAR_BOMBA,Sintetico,Nublado,73.39,13.32,797
9613,2025-06-06 20:06:43.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.0,11.23,515
9614,2025-06-06 20:59:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.47,16.82,216
9615,2025-06-06 21:51:50.400,LIGAR_BOMBA,Sintetico,Nublado,72.51,13.22,485
9616,2025-06-06 22:44:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,72.92,13.27,210
9617,2025-06-06 23:36:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,73.92,17.12,263
9618,2025-06-07 00:29:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,77.02,10.31,578
9619,2025-06-07 01:22:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,77.59,13.21,361
9620,2025-06-07 02:14:38.400,LIGAR_BOMBA,Sintetico,Nublado,77.09,12.62,539
9621,2025-06-07 03:07:12.000,DESLIGAR_BOMBA,Sintetico,Nublado,74.01,11.82,494
9622,2025-06-07 03:59:45.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,88.73,12.93,615
9623,2025-06-07 04:52:19.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.13,12.29,611
9624,2025-06-07 05:44:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,84.2,12.9,450
9625,2025-06-07 06:37:26.400,LIGAR_BOMBA,Sintetico,Nublado,72.37,12.6,775
9626,2025-06-07 07:30:00.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.13,15.89,543
9627,2025-06-07 08:22:33.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.57,12.62,367
9628,2025-06-07 09:15:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,73.78,14.19,248
9629,2025-06-07 10:07:40.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,87.54,8.59,752
9630,2025-06-07 11:00:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,70.47,9.58,456
9631,2025-06-07 11:52:48.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,88.24,12.17,312
9632,2025-06-07 12:45:21.600,DESLIGAR_BOMBA,Sintetico,Nublado,79.31,12.1,732
9633,2025-06-07 13:37:55.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.87,16.08,433
9634,2025-06-07 14:30:28.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,85.68,16.06,282
9635,2025-06-07 15:23:02.400,LIGAR_BOMBA,Sintetico,Nublado,75.8,13.69,465
9636,2025-06-07 16:15:36.000,DESLIGAR_BOMBA,Sintetico,Nublado,84.63,12.07,357
9637,2025-06-07 17:08:09.600,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.83,10.31,364
9638,2025-06-07 18:00:43.200,DESLIGAR_BOMBA,Sintetico,Nublado,80.39,14.89,614
9639,2025-06-07 18:53:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,83.67,16.23,496
9640,2025-06-07 19:45:50.400,DESLIGAR_BOMBA,Sintetico,Nublado,79.79,13.35,758
9641,2025-06-07 20:38:24.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.56,12.76,345
9642,2025-06-07 21:30:57.600,DESLIGAR_BOMBA,Sintetico,Nublado,72.81,11.7,526
9643,2025-06-07 22:23:31.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.54,13.42,318
9644,2025-06-07 23:16:04.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,88.16,9.19,753
9645,2025-06-08 00:08:38.400,DESLIGAR_BOMBA,Sintetico,Nublado,83.46,14.82,222
9646,2025-06-08 01:01:12.000,LIGAR_BOMBA,Sintetico,Nublado,76.3,14.63,468
9647,2025-06-08 01:53:45.600,LIGAR_BOMBA,Sintetico,Nublado,75.2,14.86,265
9648,2025-06-08 02:46:19.200,LIGAR_BOMBA,Sintetico,Nublado,76.36,13.57,413
9649,2025-06-08 03:38:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.83,12.42,601
9650,2025-06-08 04:31:26.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,85.52,13.15,744
9651,2025-06-08 05:24:00.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.61,15.81,566
9652,2025-06-08 06:16:33.600,DESLIGAR_BOMBA,Sintetico,Nublado,78.74,13.71,714
9653,2025-06-08 07:09:07.200,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.3,12.59,483
9654,2025-06-08 08:01:40.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.16,14.57,592
9655,2025-06-08 08:54:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,70.63,9.68,664
9656,2025-06-08 09:46:48.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.65,11.19,315
9657,2025-06-08 10:39:21.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.45,14.2,215
9658,2025-06-08 11:31:55.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.3,14.56,374
9659,2025-06-08 12:24:28.800,LIGAR_BOMBA,Sintetico,Nublado,75.67,14.68,436
9660,2025-06-08 13:17:02.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.68,14.82,305
9661,2025-06-08 14:09:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,71.16,16.44,502
9662,2025-06-08 15:02:09.600,DESLIGAR_BOMBA,Sintetico,Nublado,83.23,14.24,742
9663,2025-06-08 15:54:43.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.02,15.85,255
9664,2025-06-08 16:47:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,73.64,11.51,505
9665,2025-06-08 17:39:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,72.94,15.6,327
9666,2025-06-08 18:32:24.000,DESLIGAR_BOMBA,Sintetico,Nublado,73.71,9.54,690
9667,2025-06-08 19:24:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,74.78,15.24,540
9668,2025-06-08 20:17:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,71.42,11.21,355
9669,2025-06-08 21:10:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.12,16.26,672
9670,2025-06-08 22:02:38.400,DESLIGAR_BOMBA,Sintetico,Chuvoso,88.39,13.99,284
9671,2025-06-08 22:55:12.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,88.32,10.43,686
9672,2025-06-08 23:47:45.600,DESLIGAR_BOMBA,Sintetico,Nublado,83.28,11.23,661
9673,2025-06-09 00:40:19.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.01,13.33,321
9674,2025-06-09 01:32:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,82.14,12.01,664
9675,2025-06-09 02:25:26.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.98,12.14,644
9676,2025-06-09 03:18:00.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.0,11.34,685
9677,2025-06-09 04:10:33.600,DESLIGAR_BOMBA,Sintetico,Nublado,83.21,13.71,634
9678,2025-06-09 05:03:07.200,DESLIGAR_BOMBA,Sintetico,Nublado,73.81,10.29,217
9679,2025-06-09 05:55:40.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,89.76,13.24,351
9680,2025-06-09 06:48:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,74.37,10.18,610
9681,2025-06-09 07:40:48.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.09,15.2,629
9682,2025-06-09 08:33:21.600,DESLIGAR_BOMBA,Sintetico,Nublado,80.09,10.01,400
9683,2025-06-09 09:25:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,70.13,13.09,505
9684,2025-06-09 10:18:28.800,DESLIGAR_BOMBA,Sintetico,Nublado,72.8,11.14,284
9685,2025-06-09 11:11:02.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,89.66,16.5,750
9686,2025-06-09 12:03:36.000,LIGAR_BOMBA,Sintetico,Nublado,76.3,12.55,383
9687,2025-06-09 12:56:09.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.35,12.94,231
9688,2025-06-09 13:48:43.200,DESLIGAR_BOMBA,Sintetico,Nublado,83.72,11.11,437
9689,2025-06-09 14:41:16.800,DESLIGAR_BOMBA,Sintetico,Nublado,76.19,10.93,503
9690,2025-06-09 15:33:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,70.07,14.77,634
9691,2025-06-09 16:26:24.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,86.8,17.03,620
9692,2025-06-09 17:18:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,75.63,14.52,793
9693,2025-06-09 18:11:31.200,DESLIGAR_BOMBA,Sintetico,Chuvoso,88.04,11.61,307
9694,2025-06-09 19:04:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,75.69,11.76,591
9695,2025-06-09 19:56:38.400,DESLIGAR_BOMBA,Sintetico,Nublado,81.56,14.56,649
9696,2025-06-09 20:49:12.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.5,13.03,707
9697,2025-06-09 21:41:45.600,DESLIGAR_BOMBA,Sintetico,Chuvoso,86.51,8.12,737
9698,2025-06-09 22:34:19.200,DESLIGAR_BOMBA,Sintetico,Nublado,82.58,11.18,655
9699,2025-06-09 23:26:52.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.8,15.2,312
9700,2025-06-10 00:19:26.400,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.47,14.03,480
9701,2025-06-10 01:12:00.000,LIGAR_BOMBA,Sintetico,Nublado,71.6,12.08,774
9702,2025-06-10 02:04:33.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.23,16.77,596
9703,2025-06-10 02:57:07.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.69,16.13,282
9704,2025-06-10 03:49:40.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.23,13.34,762
9705,2025-06-10 04:42:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,80.56,14.84,678
9706,2025-06-10 05:34:48.000,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.43,13.96,570
9707,2025-06-10 06:27:21.600,LIGAR_BOMBA,Sintetico,Nublado,71.62,13.67,659
9708,2025-06-10 07:19:55.200,DESLIGAR_BOMBA,Sintetico,Nublado,77.23,9.17,548
9709,2025-06-10 08:12:28.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.96,9.34,472
9710,2025-06-10 09:05:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,74.79,16.85,590
9711,2025-06-10 09:57:36.000,DESLIGAR_BOMBA,Sintetico,Nublado,71.08,10.16,496
9712,2025-06-10 10:50:09.600,DESLIGAR_BOMBA,Sintetico,Nublado,84.9,9.74,490
9713,2025-06-10 11:42:43.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.25,16.27,375
9714,2025-06-10 12:35:16.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.99,14.04,557
9715,2025-06-10 13:27:50.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.86,13.52,239
9716,2025-06-10 14:20:24.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,74.76,11.9,462
9717,2025-06-10 15:12:57.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.55,11.6,610
9718,2025-06-10 16:05:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,82.77,14.29,601
9719,2025-06-10 16:58:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.17,12.96,404
9720,2025-06-10 17:50:38.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,89.81,13.85,213
9721,2025-06-10 18:43:12.000,LIGAR_BOMBA,Sintetico,Nublado,76.53,14.6,619
9722,2025-06-10 19:35:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,70.99,12.42,326
9723,2025-06-10 20:28:19.200,DESLIGAR_BOMBA,Sintetico,Nublado,80.55,11.54,740
9724,2025-06-10 21:20:52.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.7,14.21,224
9725,2025-06-10 22:13:26.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.34,15.49,559
9726,2025-06-10 23:06:00.000,DESLIGAR_BOMBA,Sintetico,Nublado,74.96,10.25,444
9727,2025-06-10 23:58:33.600,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.5,8.82,602
9728,2025-06-11 00:51:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,76.03,13.84,755
9729,2025-06-11 01:43:40.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,83.1,14.79,664
9730,2025-06-11 02:36:14.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,86.82,16.01,263
9731,2025-06-11 03:28:48.000,DESLIGAR_BOMBA,Sintetico,Nublado,77.65,10.83,504
9732,2025-06-11 04:21:21.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.96,14.05,297
9733,2025-06-11 05:13:55.200,DESLIGAR_BOMBA,Sintetico,Nublado,76.85,10.69,400
9734,2025-06-11 06:06:28.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.97,14.36,568
9735,2025-06-11 06:59:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,74.5,13.77,654
9736,2025-06-11 07:51:36.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,84.65,15.11,224
9737,2025-06-11 08:44:09.600,LIGAR_BOMBA,Sintetico,Nublado,75.21,14.0,726
9738,2025-06-11 09:36:43.200,DESLIGAR_BOMBA,Sintetico,Chuvoso,89.31,9.27,464
9739,2025-06-11 10:29:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.03,13.65,569
9740,2025-06-11 11:21:50.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,87.79,13.55,543
9741,2025-06-11 12:14:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,70.15,13.16,232
9742,2025-06-11 13:06:57.600,DESLIGAR_BOMBA,Sintetico,Nublado,79.69,9.84,364
9743,2025-06-11 13:59:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,74.76,9.18,701
9744,2025-06-11 14:52:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.22,16.43,768
9745,2025-06-11 15:44:38.400,DESLIGAR_BOMBA,Sintetico,Nublado,79.33,10.35,276
9746,2025-06-11 16:37:12.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.46,13.89,573
9747,2025-06-11 17:29:45.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,85.63,11.7,615
9748,2025-06-11 18:22:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,70.36,15.28,700
9749,2025-06-11 19:14:52.800,LIGAR_BOMBA,Sintetico,Nublado,70.61,13.97,247
9750,2025-06-11 20:07:26.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,83.05,12.05,610
9751,2025-06-11 21:00:00.000,DESLIGAR_BOMBA,Sintetico,Nublado,75.05,11.94,556
9752,2025-06-11 21:52:33.600,DESLIGAR_BOMBA,Sintetico,Nublado,82.5,9.44,366
9753,2025-06-11 22:45:07.200,DESLIGAR_BOMBA,Sintetico,Nublado,72.13,10.65,650
9754,2025-06-11 23:37:40.800,DESLIGAR_BOMBA,Sintetico,Chuvoso,85.85,9.22,605
9755,2025-06-12 00:30:14.400,LIGAR_BOMBA,Sintetico,Nublado,76.96,12.5,287
9756,2025-06-12 01:22:48.000,DESLIGAR_BOMBA,Sintetico,Nublado,78.79,9.1,515
9757,2025-06-12 02:15:21.600,DESLIGAR_BOMBA,Sintetico,Nublado,76.8,9.25,253
9758,2025-06-12 03:07:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,77.34,16.79,734
9759,2025-06-12 04:00:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,75.95,16.89,216
9760,2025-06-12 04:53:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,75.66,17.01,224
9761,2025-06-12 05:45:36.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,77.37,11.4,231
9762,2025-06-12 06:38:09.600,DESLIGAR_BOMBA,Sintetico,Nublado,81.43,10.41,441
9763,2025-06-12 07:30:43.200,DESLIGAR_BOMBA,Sintetico,Chuvoso,88.06,8.36,773
9764,2025-06-12 08:23:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,82.36,14.4,541
9765,2025-06-12 09:15:50.400,DESLIGAR_BOMBA,Sintetico,Nublado,84.45,13.54,473
